,id,city,ctripName,stars,strategymedal,goldmedal,silvermedal,price
1529,1730359,青岛,青岛嘉禾泽润酒店,3,1,0,0,249
1530,1732296,广州,忆千树酒店(广州体育中心林和西地铁站店)(原花千树酒店),0,0,1,0,282
1531,1732963,北京,北京东四饭店,0,1,0,0,222
1532,1733907,厦门,厦门荣誉国际酒店,0,0,1,0,1578
1533,1734283,杭州,浙江文源宾馆,3,0,1,0,220
1534,1734419,广州,麗枫酒店(广州上下九步行街店),0,0,1,0,433
1535,1734427,广州,逸米酒店(广州陈家祠地铁站店),0,0,1,0,158
1536,1734450,广州,江月宾馆(广州陈家祠地铁站店),0,0,1,0,216
1537,1734724,青岛,青岛国信东方之星酒店,0,1,0,0,132
1538,1734828,杭州,浙江中瑞大厦,0,1,0,0,388
1539,1735109,厦门,厦门希阁花园酒店(原希阁酒店),0,0,1,0,295
1540,1735152,广州,广州珠江宾馆,0,0,1,0,880
1541,1736542,北京,汉庭酒店(北京常营店),0,0,1,0,313
1542,1737492,北京,7天连锁酒店(北京刘家窑地铁站店),0,0,1,0,220
1543,1737498,北京,7天连锁酒店(北京鼓楼桥北店),0,0,1,0,251
1544,1737500,北京,7天连锁酒店(北京学院路二店),0,0,1,0,325
1545,1737521,北京,7天连锁酒店(北京亦庄荣京东街地铁站科创三街店),0,0,1,0,212
1546,1737523,北京,7天连锁酒店(北京十里河地铁站居然之家店),0,0,1,0,190
1547,1737538,北京,7天连锁酒店(北京农大南路店),0,0,1,0,537
1548,1737547,北京,7天连锁酒店(北京金融街店),0,0,1,0,357
1549,1737558,北京,7天连锁酒店(北京西直门展览馆店),0,0,1,0,347
1550,1737562,北京,7天连锁酒店(北京亦庄万源街地铁站店),0,0,1,0,199
1551,1737580,北京,7天连锁酒店(北京清河永泰庄地铁站店),0,0,1,0,317
1552,1737594,北京,7天连锁酒店(北京学院路六道口地铁站店),0,0,1,0,379
1553,1737601,北京,7天连锁酒店(北京方庄桥店),0,0,1,0,189
1554,1737606,北京,7天连锁酒店(北京南站角门西地铁站店),0,0,1,0,198
1555,1737614,北京,7天连锁酒店(北京上地西小口地铁站店),0,0,1,0,293
1556,1737623,北京,7天连锁酒店(北京石景山古城地铁站店),0,0,1,0,231
1557,1737632,北京,7天连锁酒店(北京东四南锣鼓巷店),0,0,1,0,272
1558,1737639,北京,7天连锁酒店(北京通州梨园临河里地铁站店),0,0,1,0,178
1559,1737643,北京,7天连锁酒店(北京物资学院地铁站金榆路店),0,0,1,0,209
1560,1737645,北京,7天连锁酒店(北京西客站南广场店),0,0,1,0,252
1561,1737648,北京,7天连锁酒店(北京杨闸环岛店),0,0,1,0,199
1562,1737650,北京,7天连锁酒店(北京国贸劲松地铁站店),0,0,1,0,262
1563,1737656,北京,7天连锁酒店(北京大观园店),0,0,1,0,179
1564,1737662,北京,7天连锁酒店(北京次渠科创九街店),0,0,1,0,251
1565,1737665,北京,7天连锁酒店(北京上地店),0,0,1,0,349
1566,1737667,北京,7天连锁酒店(北京西客站丽泽桥店),0,0,1,0,188
1567,1741267,上海,上海亭枫商务酒店,0,0,1,0,334
1568,1743109,成都,崇州街子古镇斯维登度假酒店(青城山居店),0,0,1,0,330
1569,1744136,杭州,暖墅酒店(杭州西湖庆春路店),0,0,1,0,250
1570,1744477,深圳,金泽精品酒店(深圳东站布吉店),0,0,1,0,150
1571,1745412,杭州,7天连锁酒店(杭州下沙店),0,0,1,0,178
1572,1746418,杭州,全季酒店(杭州武林广场店),0,1,0,0,341
1573,1747371,广州,悦享家公寓,0,1,0,0,411
1574,1758474,广州,广州惠港酒店,0,0,1,0,169
1575,1759614,成都,简悦逸致酒店(成都武侯祠锦里店),0,0,1,0,184
1576,1760671,成都,梦之旅文君楼庭院酒店(成都宽窄巷子店),0,0,1,0,352
1577,1768712,厦门,厦门途庄精品酒店,0,0,1,0,668
1578,1768942,杭州,杭州茶香丽舍度假民宿,0,1,0,0,528
1579,1768946,杭州,杭州西湖远近客栈（杭州雷峰塔店）,0,0,1,0,352
1580,1771124,北京,北京王府井东华饭店,0,1,0,0,299
1581,1771155,北京,北京怡景商务酒店,0,0,1,0,361
1582,1771596,广州,尚辉国际酒店(广州中山八路地铁站店),0,0,1,0,241
1583,1771637,厦门,厦门海塔之星海边主题客栈,0,0,1,0,117
1584,1772127,三亚,三亚湾红树林度假世界(皇后棕酒店),0,0,1,0,428
1585,1773448,广州,麗枫酒店(广州芳村花地湾店),0,0,1,0,338
1586,1774909,上海,上海文峰家宜宾馆,0,0,1,0,250
1587,1774931,上海,汉庭酒店(上海陆家嘴张杨路店)(原张杨路店),0,0,1,0,153
1588,1775293,广州,山水时尚酒店(广州白云大道广外店)(原旅梦酒店),0,0,1,0,302
1589,1775387,厦门,厦门常青酒店,0,0,1,0,149
1590,1775905,北京,7天连锁酒店(北京南站地铁站店),0,0,1,0,220
1591,1776036,北京,北京悦宾阁四合院客栈,0,0,1,0,292
1592,1776741,北京,北京信谊酒店,0,1,0,0,478
1593,1776800,北京,轻联富润饭店(北京菜市口店),0,1,0,0,270
1594,1777072,北京,北京新维亚商务酒店,0,0,1,0,330
1595,1777234,成都,成都行者居别墅客栈—格桑店,0,0,1,0,118
1596,1781207,北京,北京亚美国际酒店,0,0,1,0,168
1597,1786130,杭州,千岛湖草坞精选农庄,0,0,1,0,117
1598,1786766,深圳,深圳皇朝印象酒店,0,0,1,0,343
1599,1786880,青岛,青岛帝豪商务酒店,0,0,1,0,124
1600,1790983,广州,广州佳大·商务公寓,0,0,1,0,205
1601,1799733,厦门,厦门鼓浪屿丁香花园旅馆,0,1,0,0,696
1602,1802112,成都,成都芒果酒店,0,0,1,0,117
1603,1806143,北京,桔子酒店·精选(北京官园桥店),0,1,0,0,294
1604,1809220,上海,桔子酒店·精选(上海静安店),0,1,0,0,541
1605,1809284,上海,桔子酒店·精选(上海西藏北路地铁站店),0,1,0,0,398
1606,1809303,上海,桔子酒店·精选(上海中山公园华师大店),0,1,0,0,617
1607,1812470,广州,全季酒店(广州黄埔开发区店),0,0,1,0,179
1608,1814714,广州,广州宜安商务酒店(萝岗科学城瑞和路店),0,0,1,0,372
1609,1816428,北京,桔子酒店·精选(北京五棵松店),0,1,0,0,398
1610,1816453,成都,成都驿皇假日酒店,0,0,1,0,115
1611,1816488,成都,成都蓉城假日酒店,0,0,1,0,192
1612,1816619,北京,桔子酒店·精选(北京西直门店),0,1,0,0,408
1613,1816838,南京,桔子酒店(南京东华门店),0,1,0,0,351
1614,1816847,北京,桔子酒店·精选(北京亚运村店),0,1,0,0,417
1615,1816861,成都,成都泰蒙斯酒店,0,1,0,0,386
1616,1816884,成都,成都九眼桥颐和酒店,0,1,0,0,275
1617,1817120,杭州,桔子水晶酒店(杭州西湖店),0,1,0,0,549
1618,1836257,北京,桔子酒店(北京劲松桥东店),0,1,0,0,398
1619,1836273,北京,桔子水晶酒店(北京崇文门店),0,1,0,0,588
1620,1837769,北京,桔子酒店·精选(北京望京店),0,1,0,0,522
1621,1837777,北京,桔子酒店·精选(北京三元桥店),0,1,0,0,484
1622,1838591,深圳,锦江之星(深圳北站店),0,0,0,1,271
1623,1838752,杭州,杭州萧山机场航峰宾馆,0,0,1,0,142
1624,1843137,青岛,青岛大公岛酒店,0,0,1,0,248
1625,1845407,深圳,天熙高级商务公寓(深圳滨河时代店),0,1,0,0,689
1626,1856651,南京,南京古都饭店,0,0,1,0,200
1627,1860548,北京,北京国宾大厦,0,1,0,0,330
1628,1860898,厦门,速8酒店(厦门同安店),0,0,1,0,164
1629,1861531,成都,成都蜀语印象酒店,0,1,0,0,302
1630,1862829,北京,北京西华京兆饭店（天安门店）,3,0,1,0,248
1631,1862864,上海,万信慧选酒店(上海陆家嘴东方明珠店),0,0,1,0,303
1632,1872964,广州,城市便捷酒店(广州琶洲会展中心店),0,0,1,0,240
1633,1873875,南京,都城酒店(南京江宁百家湖1912街区金鹰店),0,0,1,0,278
1634,1881966,北京,时光漫步怀旧主题酒店(北京国家体育总局天坛店),0,1,0,0,478
1635,1882396,成都,南都酒店(成都人民南路美领馆店),0,1,0,0,259
1636,1888880,成都,成都格兰威尔酒店,0,0,1,0,132
1637,1899200,广州,驿亭居酒店(广州钟村店),0,1,0,0,200
1638,1902480,成都,成都蓝城悦榕精品文化酒店,0,1,0,0,359
1639,1902903,广州,广州云莱公寓(琶洲展馆店),0,0,1,0,442
1640,1904988,成都,成都龙威酒店,0,0,1,0,247
1641,1906560,南京,尚客优精选酒店(南京新街口夫子庙店),0,1,0,0,276
1642,1906769,厦门,厦门心宿雅筑酒店（原玖点宾馆）,0,0,1,0,119
1643,1910473,厦门,7天连锁酒店(厦门莲花广场店),0,0,1,0,157
1644,1914408,成都,成都华西宾馆,0,1,0,0,166
1645,1914526,青岛,星程酒店(青岛振华路地铁站店)(原青岛火车北站店),0,0,1,0,279
1646,1915400,杭州,杭州银河汇,0,1,0,0,530
1647,1917467,广州,广州华呈精品酒店,0,0,1,0,215
1648,1919049,成都,雅星酒店(成都世纪城新会展中心地铁站店),0,0,1,0,283
1649,1919449,杭州,杭州浙航湖滨酒店,0,0,1,0,162
1650,1919761,北京,7天连锁酒店(北京中关村苏州桥店),0,0,1,0,421
1651,1923038,广州,广州醉爱主题酒店,0,0,1,0,302
1652,1925380,北京,IU酒店(北京西客站六里桥东地铁站店),0,0,1,0,305
1653,1925758,杭州,临安交通皇冠假日酒店,0,0,1,0,535
1654,1925767,青岛,青岛紫玥铂尔曼酒店,0,0,1,0,400
1655,1934245,上海,上海海之星商务宾馆,0,0,1,0,137
1656,1934769,广州,柏高酒店(广州天河北天平架地铁站店),0,1,0,0,448
1657,1934848,南京,南京金马壹号商务酒店,0,0,1,0,279
1658,1935307,北京,7天连锁酒店(北京宋家庄地铁站店),0,0,1,0,189
1659,1937281,成都,成都晶融莱恩创意主题酒店公寓(太古里店),0,1,0,0,536
1660,1941260,广州,她他会服务公寓(广州万达汉溪长隆地铁站),0,0,1,0,187
1661,1941837,上海,上海文汇酒店,0,0,1,0,265
1662,1943981,南京,南京同心园宾馆,0,1,0,0,286
1663,1945283,南京,南京润葳酒店,0,0,1,0,263
1664,1946078,南京,南京古南都五D枕酒店,0,0,1,0,264
1665,1946191,南京,南京雅洁商务宾馆,0,0,1,0,184
1666,1950109,深圳,大鹏白鹭单车汇酒店(深圳较场尾店),0,0,1,0,408
1667,1960270,北京,北京海德温泉酒店,0,0,1,0,629
1668,1962016,广州,维也纳酒店(广州白云机场钟落潭店)(原广从路店),0,0,1,0,248
1669,1976291,成都,青城后山泰安会馆·道家主题文化酒店,0,1,0,0,186
1670,1982059,上海,景莱酒店(上海豫园新天地店),0,0,1,0,203
1671,1985139,南京,古南都逸居酒店(南京新街口汉中门地铁站店),0,1,0,0,276
1672,1988406,成都,成都艺家城市酒店,0,1,0,0,309
1673,1988687,成都,成都威斯特酒店,0,0,1,0,168
1674,1994123,上海,浦江精选酒店(上海虹桥枢纽会展中心店),0,1,0,0,135
1675,1994765,北京,北京易尚学苑酒店,0,0,1,0,456
1676,1995476,南京,南京乌托邦酒店,0,0,1,0,277
1677,1996297,成都,成都机场瑞嘉大酒店,0,0,1,0,134
1678,2000401,厦门,喆啡酒店(厦门鼓浪屿中山路第一码头店),0,0,1,0,234
1679,2000545,广州,7天连锁酒店(广州罗冲围富力半岛店),0,0,1,0,167
1680,2000811,青岛,青岛海狸屋国际客栈,0,0,0,1,63
1681,2001721,杭州,55号别院(杭州西湖店),0,0,1,0,307
1682,2006023,杭州,杭州格桑花臻品酒店,0,0,1,0,246
1683,2006213,成都,成都慵懒主题客栈,0,0,1,0,27
1684,2006868,成都,都江堰青城雅韵酒店,0,0,1,0,105
1685,2016060,成都,成都传家合院酒店,0,0,1,0,610
1686,2016861,北京,桔子酒店·精选(北京总部基地店),0,1,0,0,465
1687,2018295,北京,中安之家北京东单宾馆,0,0,0,1,349
1688,2020091,广州,方洁连锁酒店(广州天河城店),0,0,1,0,100
1689,2022319,成都,心仪酒店(成都熊猫基地动物园店),0,0,1,0,104
1690,2023487,上海,城市便捷酒店(上海宝山华和路店),0,0,1,0,153
1691,2024731,广州,嘉驿国际酒店公寓(广州赤岗纵横广场店),0,0,1,0,270
1692,2038351,成都,成都殷皇假日酒店,0,0,1,0,268
1693,2039854,上海,夜色主题酒店(上海新天地老西门店),0,0,1,0,342
1694,2040417,厦门,7天优品酒店(厦门机场殿前地铁站店),0,0,1,0,160
1695,2041396,杭州,杭州西湖远近之间客栈（西湖南线店）,0,0,1,0,392
1696,2041411,北京,7天连锁酒店(北京传媒大学店),0,0,1,0,327
1697,2041806,成都,青桐城市酒店(成都宽窄巷子店),0,1,0,0,279
1698,2042726,北京,7天连锁酒店(北京丰台科技园店),0,0,1,0,220
1699,2042755,成都,成都曼松酒店,0,0,1,0,273
1700,2043025,北京,7天连锁酒店(北京花园桥地铁站店),0,0,1,0,315
1701,2043171,上海,7天连锁酒店(上海宜川路店),0,0,1,0,177
1702,2043297,北京,7天连锁酒店(北京北沙滩地铁站店),0,0,1,0,284
1703,2043318,北京,7天连锁酒店(北京昌平西关店),0,0,1,0,294
1704,2043335,北京,7天连锁酒店(北京朝阳北路常营地铁站店),0,0,1,0,283
1705,2043353,北京,7天优品(北京朝阳门店),0,0,1,0,305
1706,2043374,北京,7天连锁酒店(北京传媒大学南门店),0,0,1,0,242
1707,2043813,北京,7天连锁酒店(北京鸟巢体育场店),0,0,1,0,294
1708,2043932,北京,7天连锁酒店(北京通州八里桥店),0,0,1,0,169
1709,2043971,广州,7天连锁酒店(广州天河岗顶龙口西路店),0,0,1,0,284
1710,2046600,成都,都江堰朋辉酒店,0,0,1,0,139
1711,2048079,成都,都江堰青城山原石滩酒店,0,0,1,0,583
1712,2052556,成都,成都心族宾馆,3,1,0,0,180
1713,2058271,厦门,厦门不舍厝过客栈,0,0,1,0,138
1714,2074566,广州,呈爱主题连锁酒店(广州中大店),0,0,1,0,218
1715,2082406,上海,7天连锁酒店(上海大宁国际延长路地铁站店),0,0,1,0,210
1716,2082657,广州,私享家连锁酒店公寓(广州洛溪地铁站渔人码头店),0,0,1,0,223
1717,2084992,杭州,杭州威廉的太妃糖公馆,0,0,1,0,399
1718,2087006,上海,7天连锁酒店(上海南京路步行街二店),0,0,1,0,379
1719,2087214,青岛,布丁酒店(青岛火车站栈桥店),0,0,1,0,61
1720,2088412,厦门,锦江之星(厦门会展中心环岛路店),0,0,1,0,251
1721,2091256,成都,成都置信假期酒店,0,0,1,0,446
1722,2095567,广州,民间金融维福顿酒店公寓(广州一德路地铁站店),0,0,1,0,436
1723,2099822,广州,广州云峰商务酒店,0,0,1,0,162
1724,2101828,厦门,厦门榭后酒店,0,1,0,0,238
1725,2105409,南京,南京紫荆国际酒店公寓,0,0,1,0,232
1726,2107527,深圳,维也纳酒店(深圳大梅沙滨海明珠店),0,0,1,0,292
1727,2116656,上海,如家快捷酒店(上海中山公园定西路店),0,0,1,0,214
1728,2117885,上海,汉庭酒店(上海野生动物园店),0,0,1,0,108
1729,2134816,成都,成都索尔特酒店,0,0,1,0,210
1730,2135072,杭州,浙江赞成宾馆,0,1,0,0,298
1731,2137115,北京,北京行者居酒店,0,1,0,0,399
1732,2143395,广州,7天连锁酒店(广州海印东湖地铁站店),0,0,1,0,219
1733,2143415,广州,7天连锁酒店(广州花都建设北路店),0,0,1,0,156
1734,2147393,上海,爱舍空间主题概念酒店(上海四川北路店),0,0,0,1,150
1735,2147495,上海,7天连锁酒店(上海火车站店),0,0,1,0,169
1736,2147568,青岛,莱西华玺大酒店,0,1,0,0,369
1737,2147597,上海,7天连锁酒店(上海陆家嘴八佰伴店),0,0,1,0,189
1738,2147610,上海,7天连锁酒店(上海陆家嘴店),0,0,1,0,199
1739,2147674,上海,7天连锁酒店(上海世博杨高南路地铁站店),0,0,1,0,167
1740,2147794,上海,7天连锁酒店(上海陆家浜地铁站世博店),0,0,1,0,209
1741,2152627,厦门,美豪酒店(厦门店)(原世纪寰岛酒店),0,1,0,0,408
1742,2152633,厦门,厦门同安宾馆,3,0,1,0,728
1743,2152804,成都,糖果风尚酒店(成都犀浦地铁站店),0,0,1,0,113
1744,2155706,南京,南京漫辰酒店公寓,0,0,0,1,322
1745,2157312,成都,洛带豪庭大酒店,0,0,1,0,161
1746,2157963,三亚,三亚万科森林悦度假村,0,0,1,0,318
1747,2160982,杭州,杭州星旅太空舱酒店,0,0,1,0,52
1748,2164119,北京,7天连锁酒店(北京延庆沃尔玛店),0,0,1,0,198
1749,2164550,青岛,柏悦精品度假公寓(青岛自由港湾店),0,1,0,0,184
1750,2164811,深圳,弘阳酒店(深圳北站店),0,0,1,0,450
1751,2170134,广州,桔树锦馨屋公寓(广州员村店),0,0,1,0,216
1752,2172984,成都,成都九点艺库酒店,0,0,1,0,276
1753,2173792,南京,如家快捷酒店(南京新街口大行宫地铁站总统府店),0,0,1,0,235
1754,2190281,成都,尚锦和美酒店(成都锦里店),0,1,0,0,358
1755,2191950,广州,广州机场航湾精选酒店,0,1,0,0,268
1756,2206392,成都,时代君悦商务酒店(成都武侯祠锦里店),0,0,1,0,167
1757,2226967,北京,桔子水晶酒店(北京酒仙桥店),0,1,0,0,598
1758,2229620,广州,逸米精选酒店(广州南洲地铁站店),0,0,1,0,211
1759,2231618,北京,北京东直门亚朵S酒店,0,1,0,0,735
1760,2239012,深圳,深圳宏昌商务酒店,0,0,1,0,254
1761,2240932,成都,锦程大酒店(成都宽窄巷子店),0,0,1,0,188
1762,2245137,成都,成都濠锦精品主题酒店,0,0,1,0,144
1763,2247388,成都,成都米拉度假公寓,0,0,1,0,363
1764,2247932,深圳,桔子酒店·精选(深圳罗湖店),0,1,0,0,512
1765,2251669,南京,南京北方朗悦酒店,0,1,0,0,218
1766,2256940,杭州,桐庐富春江励骏酒店,0,1,0,0,849
1767,2258746,成都,彭州金瑞阳光大酒店,0,0,1,0,198
1768,2266013,深圳,维也纳国际酒店(深圳观澜观光路店),0,0,1,0,250
1769,2266278,北京,北京麒麟外交公寓,0,0,1,0,678
1770,2270955,成都,都江堰实久宾馆,3,0,1,0,235
1771,2270999,广州,广州海洋酒店式公寓,0,0,1,0,351
1772,2271215,北京,派酒店(北京万寿路地铁站店),0,0,1,0,263
1773,2271795,广州,7天连锁酒店(广州从化雅居乐店),0,0,1,0,218
1774,2272132,北京,戴纳优智酒店(北京亦庄荣华南路店),0,0,1,0,333
1775,2277364,北京,7天连锁酒店(北京五棵松店),0,0,1,0,263
1776,2279449,上海,吉泰连锁酒店(上海江浦公园地铁站北外滩店),0,0,1,0,138
1777,2279530,厦门,厦门如归小筑,0,0,1,0,113
1778,2281821,广州,伊思德公寓·广州中环国际,0,0,1,0,417
1779,2284119,成都,成都君怡酒店(武侯旗舰店),0,0,1,0,153
1780,2284306,青岛,青岛HOMEJOYE酒店公寓,0,1,0,0,742
1781,2285017,北京,7天连锁酒店(北京首都机场店),0,0,1,0,178
1782,2285066,成都,成都爱客来精品度假公寓,0,0,1,0,147
1783,2290014,厦门,厦门君怡酒店,0,1,0,0,256
1784,2298282,南京,江苏饭店,4,1,0,0,439
1785,2298479,厦门,汉庭酒店(厦门同安环城南路店),0,0,1,0,152
1786,2298495,北京,北京奥友宾馆,0,0,1,0,414
1787,2298581,上海,莫泰168(上海思南路店),0,0,0,1,269
1788,2298895,成都,爱客酒店(成都华西医院省体育馆地铁站店),0,0,1,0,154
1789,2298925,厦门,厦门紫金宾馆,0,0,1,0,270
1790,2300280,上海,上海麦居宾馆,0,0,1,0,131
1791,2300327,广州,7天连锁酒店(广州世贸中心店),0,0,1,0,200
1792,2300330,上海,7天连锁酒店(上海大柏树店),0,0,1,0,201
1793,2300428,厦门,厦门七星连锁酒店,0,0,1,0,116
1794,2300486,厦门,7天连锁酒店(厦门厦鼓游轮码头店),0,0,1,0,168
1795,2300600,上海,汉庭酒店(上海环球港店)(原上海武宁路店),0,0,1,0,246
1796,2300611,广州,7天连锁酒店(广州陈家祠地铁站店),0,0,1,0,178
1797,2300657,广州,吉桔酒店(广州中大北门店),0,0,1,0,273
1798,2300705,广州,7天连锁酒店(广州五羊新城店),0,0,1,0,272
1799,2300718,上海,7天连锁酒店(上海长寿路巴黎春天店),0,0,1,0,160
1800,2300841,上海,7天连锁酒店(上海陆家嘴世茂滨江花园店)(原陆家嘴二店),0,0,1,0,170
1801,2300843,北京,7天连锁酒店(北京天安门店),0,0,1,0,346
1802,2300848,北京,7天连锁酒店(北京华威北工大地铁站店),0,0,1,0,273
1803,2300853,广州,7天优品酒店(广州客村地铁站店),0,0,1,0,337
1804,2300886,北京,7天连锁酒店(北京潘家园店),0,0,1,0,205
1805,2300939,广州,7天连锁酒店(广州天河燕塘地铁站店),0,0,1,0,252
1806,2301179,北京,汉庭酒店(北京通州果园环岛店),0,0,1,0,189
1807,2301312,厦门,城市便捷酒店(厦门禾祥西路店),0,0,1,0,177
1808,2301354,成都,凯宾连锁酒店(成都乐怡店),0,0,1,0,246
1809,2301441,厦门,非繁城品酒店(厦门集美大学店),0,0,1,0,329
1810,2301529,北京,7天连锁酒店(北京三元桥地铁站国展中心店),0,0,1,0,358
1811,2301841,广州,7天连锁酒店(广州客村地铁站三店),0,0,1,0,265
1812,2301928,北京,桔子酒店(北京西直门北店),0,1,0,0,427
1813,2301965,北京,北京中天假日酒店,0,0,1,0,302
1814,2302003,北京,7天连锁酒店(北京顺义首都机场店),0,0,1,0,167
1815,2302123,北京,7天连锁酒店(北京师范大学店),0,0,1,0,326
1816,2302138,北京,7天连锁酒店(北京三环新城丰台地铁站店),0,0,1,0,190
1817,2302401,北京,7天连锁酒店(北京南苑机场南苑路店),0,0,1,0,231
1818,2302802,北京,7天连锁酒店(北京天坛东门地铁站店),0,0,1,0,368
1819,2302874,北京,北京国图宾馆,0,1,0,0,428
1820,2303541,成都,柏丽酒店(成都优品店),0,0,1,0,223
1821,2303547,厦门,厦门富丽登海景度假酒店,0,0,1,0,350
1822,2303682,厦门,厦门鼓浪屿旮旯小屋,0,0,1,0,159
1823,2304149,北京,7天连锁酒店(北京机场北线未来科技城店),0,0,1,0,198
1824,2304254,广州,7天连锁酒店（广州越秀南路团一大广场地铁站店）,0,0,1,0,199
1825,2304529,广州,吉桔酒店(广州动物园黄花岗地铁站店),0,0,1,0,133
1826,2304833,杭州,杭州珑璟心情民宿,0,1,0,0,948
1827,2305353,北京,7天连锁酒店(北京天通苑北地铁站店),0,0,1,0,231
1828,2305391,广州,7天优品酒店(广州晓港湾东晓南地铁站店),0,0,1,0,210
1829,2305475,成都,九点连锁酒店(成都四川大学火车南站店),0,0,1,0,176
1830,2305479,北京,7天连锁酒店(北京霍营地铁站店),0,0,1,0,273
1831,2305490,成都,成都华晨映象商务酒店,0,0,1,0,140
1832,2305892,成都,九点连锁酒店(成都青白江店),0,0,1,0,112
1833,2305937,上海,上海欧博精选酒店(原缘惜客栈精品酒店),0,0,1,0,229
1834,2306104,成都,成都艾丽卡假日酒店,0,0,1,0,154
1835,2306188,广州,7天连锁酒店(广州番禺长隆高铁南站店),0,0,1,0,139
1836,2306365,厦门,7天连锁酒店(厦门鼓浪屿海沧码头店),0,0,1,0,139
1837,2306553,成都,成都家合假日酒店锦里分店,0,0,1,0,113
1838,2307388,北京,7天连锁酒店(北京良乡大学城南关地铁站店),0,0,1,0,177
1839,2307706,上海,7天连锁酒店(上海虹桥火车站国家会展中心店),0,0,1,0,177
1840,2309225,北京,7天连锁酒店(北京大兴黄村清源路地铁站店),0,0,1,0,189
1841,2311125,北京,7天连锁酒店(北京上地西三旗桥西店),0,0,1,0,326
1842,2312052,北京,7天连锁酒店(北京西站南广场二店),0,0,1,0,219
1843,2313299,北京,汉庭酒店(北京良乡大学城店),0,0,0,1,120
1844,2313443,上海,汉庭酒店(上海浦三路地铁站店),0,0,1,0,161
1845,2313451,青岛,汉庭酒店(青岛万象城店),0,0,1,0,144
1846,2313462,北京,汉庭酒店(北京天通苑龙德广场店),0,0,1,0,251
1847,2313467,上海,汉庭酒店（上海平凉路店）（原波阳路店),0,0,1,0,275
1848,2313517,青岛,汉庭酒店（青岛会展中心地铁站店）,0,0,1,0,136
1849,2313553,青岛,汉庭酒店(即墨鹤山路店),0,0,0,1,119
1850,2313565,上海,汉庭酒店(上海奉贤南桥汽车站店),0,0,1,0,153
1851,2313566,上海,全季酒店(上海虹桥古北路店),0,0,1,0,340
1852,2318142,青岛,青岛枫丹白露海景酒店公寓,0,1,0,0,119
1853,2323896,广州,广州斯维登服务公寓(洛溪地铁站渔人码头),0,0,1,0,271
1854,2329361,青岛,青岛斯维登度假公寓(邮轮母港店),0,1,0,0,118
1855,2330618,杭州,怡莱酒店(杭州西湖湖滨店),0,0,1,0,177
1856,2333722,成都,成都犀浦春天酒店,0,0,1,0,454
1857,2337129,北京,希岸轻雅酒店(北京天安门大栅栏店),0,0,1,0,385
1858,2337988,成都,POSHPACKER成都拖板鞋青年旅舍旅行酒店(太古里春熙路地铁站店),0,0,1,0,1111
1859,2346615,北京,如家快捷酒店(北京安贞桥店),0,0,0,1,369
1860,2378712,青岛,青岛海泰万丰国际酒店,0,0,1,0,286
1861,2379308,广州,南铁大酒店(广州石壁店),0,1,0,0,122
1862,2383782,北京,麗枫酒店(北京通州果园店),0,0,1,0,327
1863,2389144,深圳,较场尾慢可可瓦舍客栈(深圳旗舰店),0,0,1,0,253
1864,2397851,杭州,千岛湖卓府度假公寓,0,0,1,0,143
1865,2492767,厦门,厦门香克斯酒店,0,1,0,0,261
1866,2494231,成都,成都大鼎戴斯大酒店,0,1,0,0,428
1867,2499225,北京,辉腾商务酒店(北京工体店),0,0,1,0,409
1868,2526480,广州,汉庭酒店(广州天河客运站店),0,0,1,0,100
1869,2531734,深圳,吾遇精品酒店(深圳北站壹城中心店),0,0,1,0,203
1870,2533187,北京,派酒店(北京石景山八角游乐园地铁站店),0,0,1,0,218
1871,2541142,杭州,桐庐岩朵度假山宿,0,1,0,0,782
1872,2559551,广州,广州奇圣公寓,0,0,1,0,169
1873,2565840,深圳,维也纳酒店(深圳东站店),0,0,1,0,304
1874,2568253,广州,逸米酒店(广州上下九步行街店),0,0,1,0,188
1875,2577625,深圳,深圳栎宜酒店,0,0,1,0,210
1876,2582285,广州,柏高酒店(广州天河北水荫路店),0,1,0,0,436
1877,2582305,上海,Zsmart智尚酒店(上海虹桥枢纽国家会展中心九亭店),0,0,1,0,184
1878,2582773,青岛,汉庭酒店(青岛火车站东广场店),0,0,1,0,102
1879,2588580,上海,Zsmart智尚酒店(上海莘庄地铁站店),0,0,1,0,221
1880,2593672,厦门,太空舱酒店（厦门中山路轮渡店）,0,0,1,0,57
1881,2599151,广州,麗枫酒店(广州宝岗大道广百新一城店),0,0,1,0,310
1882,2611679,广州,麗枫酒店(广州太古汇广场石牌桥地铁站店),0,0,1,0,528
1883,2612318,北京,东方圣达文化酒店(北京南锣鼓巷后海店),0,0,1,0,323
1884,2616079,广州,麗枫酒店(广州天河公园黄埔大道店),0,0,1,0,420
1885,2621703,成都,Colt House(成都春熙太古里店),0,1,0,0,658
1886,2622151,深圳,麗枫酒店(深圳机场新航站楼店),0,0,1,0,356
1887,2624052,广州,广州民间金融大厦国际酒店公寓,0,1,0,0,251
1888,2624089,南京,南京总统府亚朵酒店,0,0,1,0,460
1889,2624930,成都,成都港湾公寓双流机场店,0,0,1,0,157
1890,2628246,广州,海友酒店(广州凤凰新村店),0,0,1,0,176
1891,2637433,青岛,盛廷海景酒店(青岛维多利亚店),0,0,1,0,146
1892,2639045,青岛,青岛中联自由港湾酒店,0,1,0,0,293
1893,2642089,北京,北京美第奇精选酒店,0,1,0,0,195
1894,2644776,成都,成都新气象宾馆,0,0,1,0,248
